AM11-2	PRJNA482748	SAMN09734779	QRLW00000000	Bifidobacterium longum 
AM11-39	PRJNA482748	SAMN09734780	QRLV00000000	Sutterella sp. AM11-39
AM11-49	PRJNA482748	SAMN09734781	QRLU00000000	Lactococcus lactis 
AM11-5	PRJNA482748	SAMN09734782	QRLT00000000	Bifidobacterium longum 
AM12-1	PRJNA482748	SAMN09734783	QRLS00000000	Collinsella sp. AM12-1
AM12-10	PRJNA482748	SAMN09734784	QRLR00000000	Bifidobacterium bifidum 
AM12-16	PRJNA482748	SAMN09734785	QRLQ00000000	Bifidobacterium longum 
AM12-20	PRJNA482748	SAMN09734786	QRLP00000000	Bifidobacterium adolescentis 
AM12-30	PRJNA482748	SAMN09734787	QRLO00000000	Escherichia coli 
AM12-48	PRJNA482748	SAMN09734788	QUDA00000000	Ruminococcus sp. AM12-48
AM12-54	PRJNA482748	SAMN09734789	QRLN00000000	[Ruminococcus] gnavus 
AM12-57B	PRJNA482748	SAMN09734790	QRLM00000000	Bacillus sonorensis 
AM12-59	PRJNA482748	SAMN09734791	QRLL00000000	Bifidobacterium adolescentis 
AM12-9	PRJNA482748	SAMN09734792	QRLK00000000	Bifidobacterium bifidum 
AM13-10	PRJNA482748	SAMN09734793	QRLJ00000000	Bacteroides vulgatus 
AM13-11	PRJNA482748	SAMN09734794	QRLI00000000	Bifidobacterium adolescentis 
AM13-18	PRJNA482748	SAMN09734795	QRLH00000000	Bacteroides fragilis 
AM13-2	PRJNA482748	SAMN09734796	QRLG00000000	Bifidobacterium pseudocatenulatum 
AM13-21	PRJNA482748	SAMN09734797	QRLF00000000	Bacteroides vulgatus 
AM13-34	PRJNA482748	SAMN09734798	QRLE00000000	Collinsella sp. AM13-34
AM13-35	PRJNA482748	SAMN09734799	QUCZ00000000	Dorea sp. AM13-35
AM13-39	PRJNA482748	SAMN09734800	QRLD00000000	[Ruminococcus] gnavus 
AM13-8	PRJNA482748	SAMN09734801	QRLC00000000	Bifidobacterium pseudocatenulatum 
AM13-9	PRJNA482748	SAMN09734802	QVHV00000000	Lactococcus petauri 
AM14-1	PRJNA482748	SAMN09734803	QRLB00000000	Bacteroides uniformis 
AM14-12	PRJNA482748	SAMN09734804	QRLA00000000	Bacteroides eggerthii 
AM14-15	PRJNA482748	SAMN09734805	QRKZ00000000	Parabacteroides merdae 
AM14-16	PRJNA482748	SAMN09734806	QTLL00000000	Coprococcus sp. AM14-16
AM14-19	PRJNA482748	SAMN09734807	QRKY00000000	[Eubacterium] eligens 
AM14-26	PRJNA482748	SAMN09734808	QRKX00000000	Bacteroides ovatus 
AM14-27	PRJNA482748	SAMN09734809	QRKW00000000	Bacteroides vulgatus 
AM14-35	PRJNA482748	SAMN09734810	QRKV00000000	Bacteroides ovatus 
AM14-37	PRJNA482748	SAMN09734811	QRKU00000000	Bifidobacterium adolescentis 
AM14-40	PRJNA482748	SAMN09734812	QRKT00000000	Bacteroides ovatus 
AM14-42	PRJNA482748	SAMN09734813	QVLW00000000	Sellimonas intestinalis 
AM15-10	PRJNA482748	SAMN09734814	QRKS00000000	Bacteroides thetaiotaomicron 
AM15-13	PRJNA482748	SAMN09734815	QRKR00000000	Parabacteroides distasonis 
AM15-15	PRJNA482748	SAMN09734816	QRKQ00000000	Bacteroides intestinalis 
AM15-16	PRJNA482748	SAMN09734817	QRKP00000000	Bacteroides fragilis 
AM15-2	PRJNA482748	SAMN09734818	QRKO00000000	Collinsella sp. AM15-2
AM16-11	PRJNA482748	SAMN09734819	QRKN00000000	[Eubacterium] rectale 
AM16-13	PRJNA482748	SAMN09734820	QTLK00000000	Bacteroides sp. AM16-13
AM16-14	PRJNA482748	SAMN09734821	QRKM00000000	Butyricimonas virosa 
AM16-15	PRJNA482748	SAMN09734822	QTUT00000000	Bacteroides sp. AM16-15
AM16-16A	PRJNA482748	SAMN09734823	QRKL00000000	Bacteroides fragilis 
AM16-16B	PRJNA482748	SAMN09734824	QTUS00000000	Blautia sp. AM16-16B
AM16-19	PRJNA482748	SAMN09734825	QUCY00000000	Eggerthella sp. AM16-19
AM16-2	PRJNA482748	SAMN09734826	QRKK00000000	Bifidobacterium longum 
AM16-21	PRJNA482748	SAMN09734827	QRKJ00000000	Collinsella sp. AM16-21
AM16-23	PRJNA482748	SAMN09734828	QUCX00000000	Clostridium sp. AM16-23
AM16-24	PRJNA482748	SAMN09734829	QRKI00000000	Bacteroides sp. AM16-24
AM16-25	PRJNA482748	SAMN09734830	QUCW00000000	Roseburia sp. AM16-25
AM16-28	PRJNA482748	SAMN09734831	QRKH00000000	Enterobacter cloacae 
AM16-3	PRJNA482748	SAMN09734832	QRKG00000000	Bacteroides uniformis 
AM16-33	PRJNA482748	SAMN09734833	QRKF00000000	Odoribacter sp. AM16-33
AM16-34	PRJNA482748	SAMN09734834	QTUR00000000	Ruminococcus sp. AM16-34
AM16-4	PRJNA482748	SAMN09734835	QRKE00000000	Parabacteroides distasonis 
AM16-43	PRJNA482748	SAMN09734836	QTUQ00000000	Alistipes sp. AM16-43
AM16-49B	PRJNA482748	SAMN09734837	QRKD00000000	Bacteroides caccae 
AM16-50	PRJNA482748	SAMN09734838	QRKC00000000	Parabacteroides merdae 
AM16-54	PRJNA482748	SAMN09734839	QRKB00000000	Prevotella copri 
AM16-6	PRJNA482748	SAMN09734840	QRKA00000000	Bacteroides vulgatus 
AM16-9	PRJNA482748	SAMN09734841	QVGL00000000	Subdoligranulum sp. AM16-9
AM17-1	PRJNA482748	SAMN09734842	QRJZ00000000	Collinsella sp. AM17-1
AM17-17	PRJNA482748	SAMN09734843	QRJY00000000	Vagococcus sp. AM17-17
AM17-18	PRJNA482748	SAMN09734844	QTLJ00000000	Enterobacter sp. AM17-18
AM17-19	PRJNA482748	SAMN09734845	QRJX00000000	Bacteroides fragilis 
AM17-27	PRJNA482748	SAMN09734846	QRJW00000000	Klebsiella pneumoniae 
AM17-30	PRJNA482748	SAMN09734847	QRJV00000000	Bacteroides vulgatus 
AM17-31	PRJNA482748	SAMN09734848	QRJU00000000	Enterococcus casseliflavus 
AM17-34	PRJNA482748	SAMN09734849	QUCV00000000	Coprobacillus sp. AM17-34
AM17-37	PRJNA482748	SAMN09734850	QRJT00000000	Citrobacter portucalensis 
AM17-44	PRJNA482748	SAMN09734851	QRJS00000000	Bacteroides plebeius 
AM17-47	PRJNA482748	SAMN09734852	QTLI00000000	Parabacteroides sp. AM17-47
AM17-48	PRJNA482748	SAMN09734853	QRJR00000000	Bacteroides ovatus 
AM17-51	PRJNA482748	SAMN09734854	QRJQ00000000	[Ruminococcus] gnavus 
AM17-60	PRJNA482748	SAMN09734855	QUCU00000000	Erysipelotrichaceae bacterium AM17-60
AM17-61	PRJNA482748	SAMN09734856	QVHU00000000	Enterobacter hormaechei 
AM18-1	PRJNA482748	SAMN09734857	QRJP00000000	Bifidobacterium bifidum 
AM18-10	PRJNA482748	SAMN09734858	QRJO00000000	Collinsella sp. AM18-10
AM18-10LB-B	PRJNA482748	SAMN09734859	QUCT00000000	Eubacterium sp. AM18-10LB-B
AM18-11	PRJNA482748	SAMN09734860	QRJN00000000	Bifidobacterium bifidum 
AM18-12AC	PRJNA482748	SAMN09734861	QRJM00000000	Bifidobacterium bifidum 
AM18-12LB	PRJNA482748	SAMN09734862	QTLH00000000	Parabacteroides sp. AM18-12LB
AM18-14LB	PRJNA482748	SAMN09734863	QRJL00000000	Bacteroides uniformis 
AM18-15	PRJNA482748	SAMN09734864	QUCS00000000	Ruminococcus sp. AM18-15
AM18-17	PRJNA482748	SAMN09734865	QRJK00000000	Bacteroides eggerthii 
AM18-2	PRJNA482748	SAMN09734866	QRJJ00000000	Desulfovibrio sp. AM18-2
AM18-26	PRJNA482748	SAMN09734867	QUCR00000000	Eubacterium sp. AM18-26
AM18-29	PRJNA482748	SAMN09734868	QRJI00000000	Bifidobacterium bifidum 
AM18-2AC	PRJNA482748	SAMN09734869	QRJH00000000	Blautia obeum 
AM18-35	PRJNA482748	SAMN09734870	QUCQ00000000	Butyricicoccus sp. AM18-35
AM18-42	PRJNA482748	SAMN09734871	QRJG00000000	Bifidobacterium pseudocatenulatum 
AM18-44	PRJNA482748	SAMN09734872	QUCP00000000	Ruminococcus sp. AM18-44
AM18-4LB-d2	PRJNA482748	SAMN09734873	QRJF00000000	Coprobacillus sp. AM18-4LB-d2
AM18-55	PRJNA482748	SAMN09734874	QUCO00000000	Clostridium sp. AM18-55
AM18-6	PRJNA482748	SAMN09734875	QRJE00000000	Bacteroides fragilis 
AM18-8-1	PRJNA482748	SAMN09734876	QRJD00000000	Sutterella sp. AM18-8-1
AM18-9	PRJNA482748	SAMN09734877	QTLG00000000	Bacteroides sp. AM18-9
AM19-19	PRJNA482748	SAMN09734878	QRJC00000000	Bifidobacterium pseudocatenulatum 
AM20-1	PRJNA482748	SAMN09734879	QRJB00000000	Bifidobacterium pseudocatenulatum 
AM20-15AC	PRJNA482748	SAMN09734880	QRJA00000000	Collinsella sp. AM20-15AC
AM20-19AC	PRJNA482748	SAMN09734881	QRIZ00000000	Bifidobacterium longum 
AM20-3	PRJNA482748	SAMN09734882	QRIY00000000	Bifidobacterium longum 
AM20-38	PRJNA482748	SAMN09734883	QRIX00000000	Escherichia coli 
AM20-39	PRJNA482748	SAMN09734884	QRIW00000000	Bifidobacterium longum 
AM20-6	PRJNA482748	SAMN09734885	QRIV00000000	Bifidobacterium pseudocatenulatum 
AM20-9-6.0	PRJNA482748	SAMN09734886	QRIU00000000	Bifidobacterium pseudocatenulatum 
AM21-14	PRJNA482748	SAMN09734887	QRIT00000000	Bacteroides vulgatus 
AM21-16	PRJNA482748	SAMN09734888	QUSI00000000	Hungatella hathewayi 
AM21-17	PRJNA482748	SAMN09734889	QUSJ00000000	Erysipelatoclostridium ramosum 
AM21-18	PRJNA482748	SAMN09734890	QRIS00000000	[Ruminococcus] gnavus 
AM21-19	PRJNA482748	SAMN09734891	QVEM00000000	Streptococcus pasteurianus 
AM21-20	PRJNA482748	SAMN09734892	QRIR00000000	Bifidobacterium longum 
AM21-21	PRJNA482748	SAMN09734893	QUCN00000000	Lachnospiraceae bacterium AM21-21
AM21-40	PRJNA482748	SAMN09734894	QRIQ00000000	Bacteroides uniformis 
AM21-41	PRJNA482748	SAMN09734895	QRIP00000000	[Ruminococcus] gnavus 
AM21-42	PRJNA482748	SAMN09734896	QRIO00000000	Bacteroides vulgatus 
AM22-1	PRJNA482748	SAMN09734897	QRIN00000000	Prevotella copri 
AM22-11AC	PRJNA482748	SAMN09734898	QUCM00000000	Clostridium sp. AM22-11AC
AM22-12LB	PRJNA482748	SAMN09734899	QRIM00000000	Coprococcus comes 
AM22-13	PRJNA482748	SAMN09734900	QRIL00000000	Ruminococcus sp. AM22-13
AM22-13LB	PRJNA482748	SAMN09734901	QRIK00000000	Bacteroides caccae 
AM22-14AC	PRJNA482748	SAMN09734902	QRIJ00000000	Escherichia coli 
AM22-14LB	PRJNA482748	SAMN09734903	QTUP00000000	Ruminococcus sp. AM22-14LB
AM22-15	PRJNA482748	SAMN09734904	QTUO00000000	Catenibacterium sp. AM22-15
AM22-15AC	PRJNA482748	SAMN09734905	QRII00000000	Escherichia coli 
AM22-16	PRJNA482748	SAMN09734906	QRIH00000000	[Ruminococcus] torques 
AM22-16AC	PRJNA482748	SAMN09734907	QUCL00000000	Clostridium sp. AM22-16AC
AM22-17	PRJNA482748	SAMN09734908	QRIG00000000	Fusobacterium varium 
AM22-19	PRJNA482748	SAMN09734909	QRIF00000000	Prevotella copri 
AM22-2	PRJNA482748	SAMN09734910	QRIE00000000	Prevotella copri 
AM22-21LB	PRJNA482748	SAMN09734911	QRID00000000	Roseburia intestinalis 
AM22-22	PRJNA482748	SAMN09734912	QRIC00000000	Dorea longicatena 
AM22-22LB	PRJNA482748	SAMN09734913	QUCK00000000	Blautia sp. AM22-22LB
AM22-3LB	PRJNA482748	SAMN09734914	QTUN00000000	Bacteroides sp. AM22-3LB
AM22-4	PRJNA482748	SAMN09734915	QRIB00000000	[Eubacterium] rectale 
AM22-6LB	PRJNA482748	SAMN09734916	QTUM00000000	Catenibacterium sp. AM22-6LB
AM22-7AC	PRJNA482748	SAMN09734917	QRIA00000000	[Ruminococcus] gnavus 
AM22-9	PRJNA482748	SAMN09734918	QVFG00000000	Absiella sp. AM22-9
AM22-9LB	PRJNA482748	SAMN09734919	QRHZ00000000	Blautia obeum 
AM23-1	PRJNA482748	SAMN09734920	QUCJ00000000	Ruminococcus sp. AM23-1
AM23-10LB	PRJNA482748	SAMN09736272	QRHY00000000	Tyzzerella nexilis 
AM23-11	PRJNA482748	SAMN09736273	QRHX00000000	Megamonas funiformis 
AM23-12	PRJNA482748	SAMN09736274	QTLF00000000	Bacteroides sp. AM23-12
AM23-13	PRJNA482748	SAMN09736275	QRHW00000000	Dorea longicatena 
AM23-13AC	PRJNA482748	SAMN09736276	QTUL00000000	Blautia sp. AM23-13AC
AM23-14AC	PRJNA482748	SAMN09736277	QRHV00000000	Escherichia coli 
AM23-16LB	PRJNA482748	SAMN09736278	QWVV00000000	Clostridiales bacterium AM23-16LB
AM23-17	PRJNA482748	SAMN09736279	QRHU00000000	Collinsella sp. AM23-17
AM23-18	PRJNA482748	SAMN09736280	QTLE00000000	Bacteroides sp. AM23-18
AM23-18AC	PRJNA482748	SAMN09736281	QRHT00000000	Escherichia coli 
AM23-1LB	PRJNA482748	SAMN09736282	QUCI00000000	Ruminococcus sp. AM23-1LB
AM23-2	PRJNA482748	SAMN09736283	QUCH00000000	Coprobacillus sp. AM23-2
AM23-20	PRJNA482748	SAMN09736284	QRHS00000000	Roseburia sp. AM23-20
AM23-21AC	PRJNA482748	SAMN09736285	QVGK00000000	Subdoligranulum sp. AM23-21AC
AM23-22	PRJNA482748	SAMN09736286	QRHR00000000	Eubacterium ventriosum 
AM23-23	PRJNA482748	SAMN09736287	QRHQ00000000	Bacteroides plebeius 
AM23-23AC	PRJNA482748	SAMN09736288	QRHP00000000	Roseburia inulinivorans 
AM23-2LB	PRJNA482748	SAMN09736289	QVGJ00000000	Lachnospiraceae bacterium AM23-2LB
AM23-3	PRJNA482748	SAMN09736290	QRHO00000000	Coprococcus comes 
AM23-5	PRJNA482748	SAMN09736291	QUCG00000000	Prevotella sp. AM23-5
AM23-7AC	PRJNA482748	SAMN09736292	QRHN00000000	Dorea formicigenerans 
AM23-7LB	PRJNA482748	SAMN09736293	QUCF00000000	Lachnospiraceae bacterium AM23-7LB
AM23-9LB	PRJNA482748	SAMN09736294	QTUK00000000	Coprobacillus sp. AM23-9LB
AM24-1	PRJNA482748	SAMN09736295	QRHM00000000	Collinsella sp. AM24-1
AM24-4	PRJNA482748	SAMN09736296	QVHT00000000	Streptococcus gallolyticus 
AM25-1	PRJNA482748	SAMN09736297	QRHL00000000	Fusobacterium mortiferum 
AM25-11LB	PRJNA482748	SAMN09736298	QVGI00000000	Lachnospiraceae bacterium AM25-11LB
AM25-14	PRJNA482748	SAMN09736299	QTLD00000000	Parabacteroides sp. AM25-14
AM25-15	PRJNA482748	SAMN09736300	QRHK00000000	Streptococcus parasanguinis 
AM25-15LB	PRJNA482748	SAMN09736301	QVGH00000000	Coprococcus sp. AM25-15LB
AM25-16	PRJNA482748	SAMN09736302	QRHJ00000000	Bacteroides stercoris 
AM25-17	PRJNA482748	SAMN09736303	QVGG00000000	Lachnospiraceae bacterium AM25-17
AM25-18LB	PRJNA482748	SAMN09736304	QRHI00000000	Fusobacterium mortiferum 
AM25-19	PRJNA482748	SAMN09736305	QRHH00000000	[Ruminococcus] gnavus 
AM25-1LB	PRJNA482748	SAMN09736306	QRHG00000000	Ruminococcus lactaris 
AM25-20AC	PRJNA482748	SAMN09736307	QRHF00000000	Lactobacillus plantarum 
AM25-21AC	PRJNA482748	SAMN09736308	QRHE00000000	Mitsuokella multacida 
AM25-22	PRJNA482748	SAMN09736309	QVGF00000000	Lachnospiraceae bacterium AM25-22
AM25-23	PRJNA482748	SAMN09736310	QRHD00000000	Bacteroides vulgatus 
AM25-23AC	PRJNA482748	SAMN09736311	QWGI00000000	Clostridium sp. AM25-23AC
AM25-25	PRJNA482748	SAMN09736312	QSLM00000000	Lactobacillus plantarum 
AM25-27	PRJNA482748	SAMN09736313	QUJY00000000	Lachnospiraceae bacterium AM25-27
AM25-3	PRJNA482748	SAMN09736314	QSLL00000000	Parabacteroides distasonis 
AM25-30	PRJNA482748	SAMN09736315	QSLK00000000	Erysipelatoclostridium ramosum 
AM25-33	PRJNA482748	SAMN09736316	QSLJ00000000	Collinsella intestinalis 
AM25-34	PRJNA482748	SAMN09736317	QTYS00000000	Bacteroides sp. AM25-34
AM25-39	PRJNA482748	SAMN09736318	QVHF00000000	Lachnospiraceae bacterium AM25-39
AM25-40	PRJNA482748	SAMN09736319	QVHE00000000	Lachnospiraceae bacterium AM25-40
AM25-4LB	PRJNA482748	SAMN09736320	QVHD00000000	Coprococcus sp. AM25-4LB
AM25-6	PRJNA482748	SAMN09736321	QUSM00000000	Anaerofustis stercorihominis 
AM25-7	PRJNA482748	SAMN09736322	QSLI00000000	Streptococcus lutetiensis 
AM25-8	PRJNA482748	SAMN09736323	QSLH00000000	Lactobacillus salivarius 
AM25-9	PRJNA482748	SAMN09736324	QVIB00000000	Dorea longicatena 
AM26-1	PRJNA482748	SAMN09736325	QSLG00000000	Bacteroides xylanisolvens 
AM26-10	PRJNA482748	SAMN09736326	QSLF00000000	Parabacteroides distasonis 
AM26-11	PRJNA482748	SAMN09736327	QTNP00000000	Bacteroides sp. AM26-11
AM26-12LB	PRJNA482748	SAMN09736328	QUJX00000000	Ruminococcus sp. AM26-12LB
AM26-13LB	PRJNA482748	SAMN09736329	QSLE00000000	Bacteroides fragilis 
AM26-14LB	PRJNA482748	SAMN09736330	QSLD00000000	Bifidobacterium pseudocatenulatum 
AM26-17LB	PRJNA482748	SAMN09736331	QSLC00000000	Bacteroides thetaiotaomicron 
AM26-1LB	PRJNA482748	SAMN09736332	QUJW00000000	Lachnospiraceae bacterium AM26-1LB
AM26-2	PRJNA482748	SAMN09736333	QTNO00000000	Bacteroides sp. AM26-2
AM26-22AC	PRJNA482748	SAMN09736334	QSLB00000000	Parabacteroides distasonis 
AM26-26AC	PRJNA482748	SAMN09736335	QSLA00000000	Bacteroides eggerthii 
AM26-2AC	PRJNA482748	SAMN09736336	QSKZ00000000	Bacteroides salyersiae 
AM26-2LB	PRJNA482748	SAMN09736337	QSKY00000000	[Eubacterium] rectale 
AM26-5AC	PRJNA482748	SAMN09736338	QTYR00000000	Coprobacillus sp. AM26-5AC
AM26-6AC	PRJNA482748	SAMN09736339	QSKX00000000	Parabacteroides merdae 
AM26-6LB	PRJNA482748	SAMN09736340	QUSN00000000	Bacteroides caccae 
AM27-11	PRJNA482748	SAMN09736341	QSKW00000000	Roseburia inulinivorans 
AM27-11LB	PRJNA482748	SAMN09736342	QTYQ00000000	Ruminococcus sp. AM27-11LB
AM27-12LB	PRJNA482748	SAMN09736343	QTNN00000000	Coprococcus sp. AM27-12LB
AM27-13	PRJNA482748	SAMN09736344	QTNM00000000	Bacteroides sp. AM27-13
AM27-16	PRJNA482748	SAMN09736345	QUJV00000000	Ruminococcus sp. AM27-16
AM27-17	PRJNA482748	SAMN09736346	QSKV00000000	Bacteroides intestinalis 
AM27-18	PRJNA482748	SAMN09736347	QSKU00000000	Bacteroides stercoris 
AM27-1LB	PRJNA482748	SAMN09736348	QSKT00000000	Streptococcus anginosus 
AM27-2	PRJNA482748	SAMN09736349	QSKS00000000	Bacteroides intestinalis 
AM27-20	PRJNA482748	SAMN09736350	QUJU00000000	Absiella sp. AM27-20
AM27-22LB	PRJNA482748	SAMN09736351	QSKR00000000	Weissella cibaria 
AM27-24	PRJNA482748	SAMN09736352	QSKQ00000000	Weissella cibaria 
AM27-27	PRJNA482748	SAMN09736353	QTYP00000000	Ruminococcus sp. AM27-27
AM27-28	PRJNA482748	SAMN09736354	QUJT00000000	Clostridium sp. AM27-28
AM27-31LB	PRJNA482748	SAMN09736355	QUJS00000000	Clostridium sp. AM27-31LB
AM27-32	PRJNA482748	SAMN09736356	QSKP00000000	[Ruminococcus] gnavus 
AM27-32LB	PRJNA482748	SAMN09736357	QSKO00000000	Blautia obeum 
AM27-36	PRJNA482748	SAMN09736358	QUJR00000000	Butyricicoccus sp. AM27-36
AM27-36LB	PRJNA482748	SAMN09736359	QUJQ00000000	Clostridiaceae bacterium AM27-36LB
AM27-4	PRJNA482748	SAMN09736360	QSKN00000000	Streptococcus gordonii 
AM27-42	PRJNA482748	SAMN09736361	QTNL00000000	Parabacteroides sp. AM27-42
AM27-45	PRJNA482748	SAMN09736362	QSKM00000000	Streptococcus parasanguinis 
AM27-46	PRJNA482748	SAMN09736363	QSKL00000000	Bacteroides uniformis 
AM28-1	PRJNA482748	SAMN09736364	QSKK00000000	Bacteroides vulgatus 
AM28-10	PRJNA482748	SAMN09736365	QUJP00000000	Blautia sp. AM28-10
AM28-11LB	PRJNA482748	SAMN09736366	QSKJ00000000	Collinsella sp. AM28-11LB
AM28-13	PRJNA482748	SAMN09736367	QTYO00000000	Ruminococcus sp. AM28-13
AM28-14AC	PRJNA482748	SAMN09736368	QSKI00000000	Klebsiella pneumoniae 
AM28-15	PRJNA482748	SAMN09736369	QSKH00000000	Bacteroides stercoris 
AM28-15LB	PRJNA482748	SAMN09736370	QUJO00000000	Coprobacillus sp. AM28-15LB
AM28-16AC	PRJNA482748	SAMN09736371	QSKG00000000	Escherichia coli 
AM28-20	PRJNA482748	SAMN09736372	QTNK00000000	Streptococcus sp. AM28-20
AM28-20LB	PRJNA482748	SAMN09736373	QUJN00000000	Clostridium sp. AM28-20LB
AM28-23	PRJNA482748	SAMN09736374	QSKF00000000	Blautia obeum 
AM28-23LB	PRJNA482748	SAMN09736375	QUJM00000000	Ruminococcaceae bacterium AM28-23LB
AM28-25	PRJNA482748	SAMN09736376	QUJL00000000	Butyricicoccus sp. AM28-25
AM28-27	PRJNA482748	SAMN09736377	QUJK00000000	Blautia sp. AM28-27
AM28-29	PRJNA482748	SAMN09736378	QSKE00000000	Eubacterium sp. AM28-29
AM28-29LB	PRJNA482748	SAMN09736379	QTYN00000000	Ruminococcus sp. AM28-29LB
AM28-36	PRJNA482748	SAMN09736380	QTYM00000000	Blautia sp. AM28-36
AM28-39	PRJNA482748	SAMN09736381	QVFD00000000	Coprococcus catus 
AM28-41	PRJNA482748	SAMN09736382	QUJJ00000000	Ruminococcus sp. AM28-41
AM28-49	PRJNA482748	SAMN09736383	QSKD00000000	Bacteroides uniformis 
AM28-6	PRJNA482748	SAMN09736384	QTNJ00000000	Bacteroides sp. AM28-6
AM28-8LB	PRJNA482748	SAMN09736385	QVHC00000000	Eubacterium sp. AM28-8LB
AM29-1	PRJNA482748	SAMN09736386	QTYL00000000	Ruminococcus sp. AM29-1
AM29-10	PRJNA482748	SAMN09736387	QSKC00000000	[Eubacterium] rectale 
AM29-10AC	PRJNA482748	SAMN09736388	QSKB00000000	Collinsella sp. AM29-10AC
AM29-10LB	PRJNA482748	SAMN09736389	QTYK00000000	Ruminococcus sp. AM29-10LB
AM29-11	PRJNA482748	SAMN09736390	QSKA00000000	Dorea formicigenerans 
AM29-11AC	PRJNA482748	SAMN09736391	QUJI00000000	Clostridium sp. AM29-11AC
AM29-12AC	PRJNA482748	SAMN09736392	QSJZ00000000	Bacteroides uniformis 
AM29-12LB	PRJNA482748	SAMN09736393	QUJH00000000	Ruminococcus sp. AM29-12LB
AM29-13	PRJNA482748	SAMN09736394	QUJG00000000	Coprobacillus sp. AM29-13
AM29-15	PRJNA482748	SAMN09736395	QVFL00000000	Absiella sp. AM29-15
AM29-19LB	PRJNA482748	SAMN09736396	QTYJ00000000	Ruminococcus sp. AM29-19LB
AM29-1AC	PRJNA482748	SAMN09736397	QSJY00000000	Bacteroides uniformis 
AM29-1LB	PRJNA482748	SAMN09736398	QTYI00000000	Ruminococcus sp. AM29-1LB
AM29-2	PRJNA482748	SAMN09736399	QSJX00000000	Bacteroides vulgatus 
AM29-23AC	PRJNA482748	SAMN09736400	QUJF00000000	Butyricicoccus sp. AM29-23AC
AM29-25AC	PRJNA482748	SAMN09736401	QSJW00000000	Blautia obeum 
AM29-26	PRJNA482748	SAMN09736402	QUJE00000000	Ruminococcus sp. AM29-26
AM29-29	PRJNA482748	SAMN09736403	QUJD00000000	Blautia sp. AM29-29
AM29-2AC	PRJNA482748	SAMN09736404	QSJV00000000	Bacteroides uniformis 
AM29-4LB	PRJNA482748	SAMN09736405	QSJU00000000	Bacteroides uniformis 
AM29-5AC	PRJNA482748	SAMN09736406	QTYH00000000	Ruminococcus sp. AM29-5AC
AM29-6AC	PRJNA482748	SAMN09736407	QUJC00000000	Firmicutes bacterium AM29-6AC
AM30-13	PRJNA482748	SAMN09736408	QSJT00000000	Bacteroides ovatus 
AM30-13AC	PRJNA482748	SAMN09736409	QSJS00000000	[Eubacterium] rectale 
AM30-15AC	PRJNA482748	SAMN09736410	QSJR00000000	Ruminococcus sp. AM30-15AC
AM30-16	PRJNA482748	SAMN09736411	QTNI00000000	Bacteroides sp. AM30-16
AM30-21	PRJNA482748	SAMN09736412	QSJQ00000000	Odoribacter splanchnicus 
AM30-24	PRJNA482748	SAMN09736413	QUJB00000000	Clostridium sp. AM30-24
AM30-26	PRJNA482748	SAMN09736414	QSJP00000000	Bacteroides thetaiotaomicron 
AM30-3LB	PRJNA482748	SAMN09736415	QSJO00000000	Olsenella sp. AM30-3LB
AM30-4	PRJNA482748	SAMN09736416	QSJN00000000	Parabacteroides distasonis 
AM30-40	PRJNA482748	SAMN09736417	QSJM00000000	Bacteroides vulgatus 
AM30-44	PRJNA482748	SAMN09736418	QSJL00000000	Parabacteroides merdae 
AM30-47	PRJNA482748	SAMN09736419	QSJK00000000	Bacteroides xylanisolvens 
AM30-49	PRJNA482748	SAMN09736420	QSJJ00000000	Bacteroides uniformis 
AM30-5LB	PRJNA482748	SAMN09736421	QSJI00000000	Collinsella intestinalis 
AM30-9LB	PRJNA482748	SAMN09736422	QSJH00000000	Bifidobacterium longum 
AM31-10	PRJNA482748	SAMN09736423	QSJG00000000	Bacteroides plebeius 
AM31-12AC	PRJNA482748	SAMN09736424	QUJA00000000	Firmicutes bacterium AM31-12AC
AM31-13AC	PRJNA482748	SAMN09736425	QSJF00000000	Bacteroides fragilis 
AM31-13LB	PRJNA482748	SAMN09736426	QSJE00000000	Bifidobacterium longum 
AM31-15AC	PRJNA482748	SAMN09736427	QTYG00000000	Ruminococcus sp. AM31-15AC
AM31-16AC	PRJNA482748	SAMN09736428	QSJD00000000	Bacteroides caccae 
AM31-23	PRJNA482748	SAMN09736429	QSJC00000000	Bacteroides uniformis 
AM31-2AC	PRJNA482748	SAMN09736430	QSJB00000000	Collinsella sp. AM31-2AC
AM31-32	PRJNA482748	SAMN09736431	QTYF00000000	Ruminococcus sp. AM31-32
AM31-7AC	PRJNA482748	SAMN09736432	QSJA00000000	[Eubacterium] rectale 
AM32-10AC	PRJNA482748	SAMN09736433	QSIZ00000000	Blautia obeum 
AM32-11AC	PRJNA482748	SAMN09736434	QTNH00000000	Bacteroides sp. AM32-11AC
AM32-11LB	PRJNA482748	SAMN09736435	QUIZ00000000	Coprobacillus sp. AM32-11LB
AM32-13AC	PRJNA482748	SAMN09736436	QSIY00000000	Ruminococcus bromii 
AM32-14LB	PRJNA482748	SAMN09736437	QSIX00000000	Bacteroides ovatus 
AM32-16LB	PRJNA482748	SAMN09736438	QSIW00000000	Bacteroides stercoris 
AM32-17LB	PRJNA482748	SAMN09736439	QUIY00000000	Ruminococcus sp. AM32-17LB
