AM07-16	PRJNA482748	SAMN09734742	QRMU00000000	Bacteroides sp. AM07-16	2292000
AM07-18	PRJNA482748	SAMN09734743	QTLM00000000	Bacteroides sp. AM07-18	2292937
AM07-19	PRJNA482748	SAMN09734744	QVEN00000000	[Clostridium] clostridioforme	1531
AM07-21	PRJNA482748	SAMN09734745	QRMT00000000	Ruminococcus sp. AM07-21	2292073
AM07-24	PRJNA482748	SAMN09734746	QRMS00000000	Emergencia timonensis	1776384
AM07-35-1	PRJNA482748	SAMN09734747	QVGM00000000	Erysipelotrichaceae bacterium AM07-35-1	2302978
AM08-2	PRJNA482748	SAMN09734748	QRMR00000000	Bifidobacterium pseudocatenulatum	28026
AM08-25	PRJNA482748	SAMN09734749	QRMQ00000000	Bifidobacterium pseudocatenulatum	28026
AM08-6	PRJNA482748	SAMN09734750	QRMP00000000	Parabacteroides sp. AM08-6	2292053
AM09-11	PRJNA482748	SAMN09734751	QRMO00000000	Bacteroides uniformis	820
AM09-18	PRJNA482748	SAMN09734752	QRMN00000000	Bacteroides vulgatus	821
AM09-18-1	PRJNA482748	SAMN09734753	QTUX00000000	Ruminococcus sp. AM09-18-1	2293182
AM09-19	PRJNA482748	SAMN09734754	QUDD00000000	Tannerella sp. AM09-19	2293249
AM09-21	PRJNA482748	SAMN09734755	QRMM00000000	Bacteroides thetaiotaomicron	818
AM09-26	PRJNA482748	SAMN09734756	QTUW00000000	Coprobacillus sp. AM09-26	2293073
AM09-36	PRJNA482748	SAMN09734757	QRML00000000	Bacteroides plebeius	310297
AM09-40	PRJNA482748	SAMN09734758	QRMK00000000	Lactobacillus salivarius	1624
AM09-41	PRJNA482748	SAMN09734759	QRMJ00000000	Collinsella sp. AM09-41	2292017
AM09-45	PRJNA482748	SAMN09734760	QVFJ00000000	Absiella sp. AM09-45	2291993
AM09-50	PRJNA482748	SAMN09734761	QVFI00000000	Absiella sp. AM09-50	2291994
AM09-51	PRJNA482748	SAMN09734762	QUDC00000000	Clostridium sp. AM09-51	2293022
AM09-9	PRJNA482748	SAMN09734763	QRMI00000000	Ruminococcus lactaris	46228
AM10-11	PRJNA482748	SAMN09734764	QRMH00000000	Collinsella sp. AM10-11	2292018
AM10-15B	PRJNA482748	SAMN09734765	QRMG00000000	Bifidobacterium longum	216816
AM10-2	PRJNA482748	SAMN09734766	QRMF00000000	Bifidobacterium pseudocatenulatum	28026
AM10-20	PRJNA482748	SAMN09734767	QVFH00000000	Absiella sp. AM10-20	2291995
AM10-21B	PRJNA482748	SAMN09734768	QRME00000000	Bacteroides sp. AM10-21B	2292001
AM10-24	PRJNA482748	SAMN09734769	QRMD00000000	Bifidobacterium pseudocatenulatum	28026
AM10-26	PRJNA482748	SAMN09734770	QRMC00000000	Collinsella sp. AM10-26	2292019
AM10-27	PRJNA482748	SAMN09734771	QRMB00000000	Collinsella sp. AM10-27	2292020
AM10-31	PRJNA482748	SAMN09734772	QTUV00000000	Dorea sp. AM10-31	2293098
AM10-32	PRJNA482748	SAMN09734773	QRMA00000000	Collinsella sp. AM10-32	2292021
AM10-38	PRJNA482748	SAMN09734774	QUDB00000000	Lachnospiraceae bacterium AM10-38	2292902
AM10-47	PRJNA482748	SAMN09734775	QTUU00000000	Firmicutes bacterium AM10-47	2292890
AM10-48	PRJNA482748	SAMN09734776	QRLZ00000000	Collinsella sp. AM10-48	2292022
AM10-54	PRJNA482748	SAMN09734777	QRLY00000000	Bacteroides eggerthii	28111
AM11-10	PRJNA482748	SAMN09734778	QRLX00000000	Bifidobacterium pseudocatenulatum	28026
AM11-2	PRJNA482748	SAMN09734779	QRLW00000000	Bifidobacterium longum	216816
AM11-39	PRJNA482748	SAMN09734780	QRLV00000000	Sutterella sp. AM11-39	2292075
AM11-49	PRJNA482748	SAMN09734781	QRLU00000000	Lactococcus lactis	1358
AM11-5	PRJNA482748	SAMN09734782	QRLT00000000	Bifidobacterium longum	216816
AM12-1	PRJNA482748	SAMN09734783	QRLS00000000	Collinsella sp. AM12-1	2292023
AM12-10	PRJNA482748	SAMN09734784	QRLR00000000	Bifidobacterium bifidum	1681
AM12-16	PRJNA482748	SAMN09734785	QRLQ00000000	Bifidobacterium longum	216816
AM12-20	PRJNA482748	SAMN09734786	QRLP00000000	Bifidobacterium adolescentis	1680
AM12-30	PRJNA482748	SAMN09734787	QRLO00000000	Escherichia coli	562
AM12-48	PRJNA482748	SAMN09734788	QUDA00000000	Ruminococcus sp. AM12-48	2293183
AM12-54	PRJNA482748	SAMN09734789	QRLN00000000	[Ruminococcus] gnavus	33038
AM12-57B	PRJNA482748	SAMN09734790	QRLM00000000	Bacillus sonorensis	119858
AM12-59	PRJNA482748	SAMN09734791	QRLL00000000	Bifidobacterium adolescentis	1680
AM12-9	PRJNA482748	SAMN09734792	QRLK00000000	Bifidobacterium bifidum	1681
AM13-10	PRJNA482748	SAMN09734793	QRLJ00000000	Bacteroides vulgatus	821
AM13-11	PRJNA482748	SAMN09734794	QRLI00000000	Bifidobacterium adolescentis	1680
AM13-18	PRJNA482748	SAMN09734795	QRLH00000000	Bacteroides fragilis	817
AM13-2	PRJNA482748	SAMN09734796	QRLG00000000	Bifidobacterium pseudocatenulatum	28026
AM13-21	PRJNA482748	SAMN09734797	QRLF00000000	Bacteroides vulgatus	821
AM13-34	PRJNA482748	SAMN09734798	QRLE00000000	Collinsella sp. AM13-34	2292024
AM13-35	PRJNA482748	SAMN09734799	QUCZ00000000	Dorea sp. AM13-35	2293099
AM13-39	PRJNA482748	SAMN09734800	QRLD00000000	[Ruminococcus] gnavus	33038
AM13-8	PRJNA482748	SAMN09734801	QRLC00000000	Bifidobacterium pseudocatenulatum	28026
AM13-9	PRJNA482748	SAMN09734802	QVHV00000000	Lactococcus petauri	1940789
AM14-1	PRJNA482748	SAMN09734803	QRLB00000000	Bacteroides uniformis	820
AM14-12	PRJNA482748	SAMN09734804	QRLA00000000	Bacteroides eggerthii	28111
AM14-15	PRJNA482748	SAMN09734805	QRKZ00000000	Parabacteroides merdae	46503
AM14-16	PRJNA482748	SAMN09734806	QTLL00000000	Coprococcus sp. AM14-16	2293091
AM14-19	PRJNA482748	SAMN09734807	QRKY00000000	[Eubacterium] eligens	39485
AM14-26	PRJNA482748	SAMN09734808	QRKX00000000	Bacteroides ovatus	28116
AM14-27	PRJNA482748	SAMN09734809	QRKW00000000	Bacteroides vulgatus	821
AM14-35	PRJNA482748	SAMN09734810	QRKV00000000	Bacteroides ovatus	28116
AM14-37	PRJNA482748	SAMN09734811	QRKU00000000	Bifidobacterium adolescentis	1680
AM14-40	PRJNA482748	SAMN09734812	QRKT00000000	Bacteroides ovatus	28116
AM14-42	PRJNA482748	SAMN09734813	QVLW00000000	Sellimonas intestinalis	1653434
AM15-10	PRJNA482748	SAMN09734814	QRKS00000000	Bacteroides thetaiotaomicron	818
AM15-13	PRJNA482748	SAMN09734815	QRKR00000000	Parabacteroides distasonis	823
AM15-15	PRJNA482748	SAMN09734816	QRKQ00000000	Bacteroides intestinalis	329854
AM15-16	PRJNA482748	SAMN09734817	QRKP00000000	Bacteroides fragilis	817
AM15-2	PRJNA482748	SAMN09734818	QRKO00000000	Collinsella sp. AM15-2	2292025
AM16-11	PRJNA482748	SAMN09734819	QRKN00000000	[Eubacterium] rectale	39491
AM16-13	PRJNA482748	SAMN09734820	QTLK00000000	Bacteroides sp. AM16-13	2292938
AM16-14	PRJNA482748	SAMN09734821	QRKM00000000	Butyricimonas virosa	544645
AM16-15	PRJNA482748	SAMN09734822	QTUT00000000	Bacteroides sp. AM16-15	2292939
AM16-16A	PRJNA482748	SAMN09734823	QRKL00000000	Bacteroides fragilis	817
AM16-16B	PRJNA482748	SAMN09734824	QTUS00000000	Blautia sp. AM16-16B	2292969
AM16-19	PRJNA482748	SAMN09734825	QUCY00000000	Eggerthella sp. AM16-19	2292042
AM16-2	PRJNA482748	SAMN09734826	QRKK00000000	Bifidobacterium longum	216816
AM16-21	PRJNA482748	SAMN09734827	QRKJ00000000	Collinsella sp. AM16-21	2292026
AM16-23	PRJNA482748	SAMN09734828	QUCX00000000	Clostridium sp. AM16-23	2292008
AM16-24	PRJNA482748	SAMN09734829	QRKI00000000	Bacteroides sp. AM16-24	2292002
AM16-25	PRJNA482748	SAMN09734830	QUCW00000000	Roseburia sp. AM16-25	2292065
AM16-28	PRJNA482748	SAMN09734831	QRKH00000000	Enterobacter cloacae	550
AM16-3	PRJNA482748	SAMN09734832	QRKG00000000	Bacteroides uniformis	820
AM16-33	PRJNA482748	SAMN09734833	QRKF00000000	Odoribacter sp. AM16-33	2292048
AM16-34	PRJNA482748	SAMN09734834	QTUR00000000	Ruminococcus sp. AM16-34	2293184
AM16-4	PRJNA482748	SAMN09734835	QRKE00000000	Parabacteroides distasonis	823
AM16-43	PRJNA482748	SAMN09734836	QTUQ00000000	Alistipes sp. AM16-43	2292911
AM16-49B	PRJNA482748	SAMN09734837	QRKD00000000	Bacteroides caccae	47678
AM16-50	PRJNA482748	SAMN09734838	QRKC00000000	Parabacteroides merdae	46503
AM16-54	PRJNA482748	SAMN09734839	QRKB00000000	Prevotella copri	165179
AM16-6	PRJNA482748	SAMN09734840	QRKA00000000	Bacteroides vulgatus	821
AM16-9	PRJNA482748	SAMN09734841	QVGL00000000	Subdoligranulum sp. AM16-9	2302960
AM17-1	PRJNA482748	SAMN09734842	QRJZ00000000	Collinsella sp. AM17-1	2292027
AM17-17	PRJNA482748	SAMN09734843	QRJY00000000	Vagococcus sp. AM17-17	2292077
AM17-18	PRJNA482748	SAMN09734844	QTLJ00000000	Enterobacter sp. AM17-18	2293101
AM17-19	PRJNA482748	SAMN09734845	QRJX00000000	Bacteroides fragilis	817
AM17-27	PRJNA482748	SAMN09734846	QRJW00000000	Klebsiella pneumoniae	573
AM17-30	PRJNA482748	SAMN09734847	QRJV00000000	Bacteroides vulgatus	821
AM17-31	PRJNA482748	SAMN09734848	QRJU00000000	Enterococcus casseliflavus	37734
AM17-34	PRJNA482748	SAMN09734849	QUCV00000000	Coprobacillus sp. AM17-34	2293074
AM17-37	PRJNA482748	SAMN09734850	QRJT00000000	Citrobacter portucalensis	1639133
AM17-44	PRJNA482748	SAMN09734851	QRJS00000000	Bacteroides plebeius	310297
AM17-47	PRJNA482748	SAMN09734852	QTLI00000000	Parabacteroides sp. AM17-47	2293118
AM17-48	PRJNA482748	SAMN09734853	QRJR00000000	Bacteroides ovatus	28116
AM17-51	PRJNA482748	SAMN09734854	QRJQ00000000	[Ruminococcus] gnavus	33038
AM17-60	PRJNA482748	SAMN09734855	QUCU00000000	Erysipelotrichaceae bacterium AM17-60	2291992
AM17-61	PRJNA482748	SAMN09734856	QVHU00000000	Enterobacter hormaechei	158836
AM18-1	PRJNA482748	SAMN09734857	QRJP00000000	Bifidobacterium bifidum	1681
AM18-10	PRJNA482748	SAMN09734858	QRJO00000000	Collinsella sp. AM18-10	2292028
AM18-10LB-B	PRJNA482748	SAMN09734859	QUCT00000000	Eubacterium sp. AM18-10LB-B	2292044
AM18-11	PRJNA482748	SAMN09734860	QRJN00000000	Bifidobacterium bifidum	1681
AM18-12AC	PRJNA482748	SAMN09734861	QRJM00000000	Bifidobacterium bifidum	1681
AM18-12LB	PRJNA482748	SAMN09734862	QTLH00000000	Parabacteroides sp. AM18-12LB	2293119
AM18-14LB	PRJNA482748	SAMN09734863	QRJL00000000	Bacteroides uniformis	820
AM18-15	PRJNA482748	SAMN09734864	QUCS00000000	Ruminococcus sp. AM18-15	2293185
AM18-17	PRJNA482748	SAMN09734865	QRJK00000000	Bacteroides eggerthii	28111
AM18-2	PRJNA482748	SAMN09734866	QRJJ00000000	Desulfovibrio sp. AM18-2	2292040
AM18-26	PRJNA482748	SAMN09734867	QUCR00000000	Eubacterium sp. AM18-26	2292045
AM18-29	PRJNA482748	SAMN09734868	QRJI00000000	Bifidobacterium bifidum	1681
AM18-2AC	PRJNA482748	SAMN09734869	QRJH00000000	Blautia obeum	40520
AM18-35	PRJNA482748	SAMN09734870	QUCQ00000000	Butyricicoccus sp. AM18-35	2292005
AM18-42	PRJNA482748	SAMN09734871	QRJG00000000	Bifidobacterium pseudocatenulatum	28026
AM18-44	PRJNA482748	SAMN09734872	QUCP00000000	Ruminococcus sp. AM18-44	2293186
AM18-4LB-d2	PRJNA482748	SAMN09734873	QRJF00000000	Coprobacillus sp. AM18-4LB-d2	2292034
AM18-55	PRJNA482748	SAMN09734874	QUCO00000000	Clostridium sp. AM18-55	2293023
AM18-6	PRJNA482748	SAMN09734875	QRJE00000000	Bacteroides fragilis	817
AM18-8-1	PRJNA482748	SAMN09734876	QRJD00000000	Sutterella sp. AM18-8-1	2292076
AM18-9	PRJNA482748	SAMN09734877	QTLG00000000	Bacteroides sp. AM18-9	2292940
AM19-19	PRJNA482748	SAMN09734878	QRJC00000000	Bifidobacterium pseudocatenulatum	28026
AM20-1	PRJNA482748	SAMN09734879	QRJB00000000	Bifidobacterium pseudocatenulatum	28026
AM20-15AC	PRJNA482748	SAMN09734880	QRJA00000000	Collinsella sp. AM20-15AC	2292029
AM20-19AC	PRJNA482748	SAMN09734881	QRIZ00000000	Bifidobacterium longum	216816
AM20-3	PRJNA482748	SAMN09734882	QRIY00000000	Bifidobacterium longum	216816
AM20-38	PRJNA482748	SAMN09734883	QRIX00000000	Escherichia coli	562
AM20-39	PRJNA482748	SAMN09734884	QRIW00000000	Bifidobacterium longum	216816
AM20-6	PRJNA482748	SAMN09734885	QRIV00000000	Bifidobacterium pseudocatenulatum	28026
AM20-9-6.0	PRJNA482748	SAMN09734886	QRIU00000000	Bifidobacterium pseudocatenulatum	28026
AM21-14	PRJNA482748	SAMN09734887	QRIT00000000	Bacteroides vulgatus	821
AM21-16	PRJNA482748	SAMN09734888	QUSI00000000	Hungatella hathewayi	154046
AM21-17	PRJNA482748	SAMN09734889	QUSJ00000000	Erysipelatoclostridium ramosum	1547
AM21-18	PRJNA482748	SAMN09734890	QRIS00000000	[Ruminococcus] gnavus	33038
AM21-19	PRJNA482748	SAMN09734891	QVEM00000000	Streptococcus pasteurianus	197614
AM21-20	PRJNA482748	SAMN09734892	QRIR00000000	Bifidobacterium longum	216816
AM21-21	PRJNA482748	SAMN09734893	QUCN00000000	Lachnospiraceae bacterium AM21-21	2292903
AM21-40	PRJNA482748	SAMN09734894	QRIQ00000000	Bacteroides uniformis	820
AM21-41	PRJNA482748	SAMN09734895	QRIP00000000	[Ruminococcus] gnavus	33038
AM21-42	PRJNA482748	SAMN09734896	QRIO00000000	Bacteroides vulgatus	821
AM22-1	PRJNA482748	SAMN09734897	QRIN00000000	Prevotella copri	165179
AM22-11AC	PRJNA482748	SAMN09734898	QUCM00000000	Clostridium sp. AM22-11AC	2293024
AM22-12LB	PRJNA482748	SAMN09734899	QRIM00000000	Coprococcus comes	410072
AM22-13	PRJNA482748	SAMN09734900	QRIL00000000	Ruminococcus sp. AM22-13	2292074
AM22-13LB	PRJNA482748	SAMN09734901	QRIK00000000	Bacteroides caccae	47678
AM22-14AC	PRJNA482748	SAMN09734902	QRIJ00000000	Escherichia coli	562
AM22-14LB	PRJNA482748	SAMN09734903	QTUP00000000	Ruminococcus sp. AM22-14LB	2293187
AM22-15	PRJNA482748	SAMN09734904	QTUO00000000	Catenibacterium sp. AM22-15	2292991
AM22-15AC	PRJNA482748	SAMN09734905	QRII00000000	Escherichia coli	562
AM22-16	PRJNA482748	SAMN09734906	QRIH00000000	[Ruminococcus] torques	33039
AM22-16AC	PRJNA482748	SAMN09734907	QUCL00000000	Clostridium sp. AM22-16AC	2292009
AM22-17	PRJNA482748	SAMN09734908	QRIG00000000	Fusobacterium varium	856
AM22-19	PRJNA482748	SAMN09734909	QRIF00000000	Prevotella copri	165179
AM22-2	PRJNA482748	SAMN09734910	QRIE00000000	Prevotella copri	165179
AM22-21LB	PRJNA482748	SAMN09734911	QRID00000000	Roseburia intestinalis	166486
AM22-22	PRJNA482748	SAMN09734912	QRIC00000000	Dorea longicatena	88431
AM22-22LB	PRJNA482748	SAMN09734913	QUCK00000000	Blautia sp. AM22-22LB	2292970
AM22-3LB	PRJNA482748	SAMN09734914	QTUN00000000	Bacteroides sp. AM22-3LB	2292941
AM22-4	PRJNA482748	SAMN09734915	QRIB00000000	[Eubacterium] rectale	39491
AM22-6LB	PRJNA482748	SAMN09734916	QTUM00000000	Catenibacterium sp. AM22-6LB	2292992
AM22-7AC	PRJNA482748	SAMN09734917	QRIA00000000	[Ruminococcus] gnavus	33038
AM22-9	PRJNA482748	SAMN09734918	QVFG00000000	Absiella sp. AM22-9	2291996
AM22-9LB	PRJNA482748	SAMN09734919	QRHZ00000000	Blautia obeum	40520
AM23-1	PRJNA482748	SAMN09734920	QUCJ00000000	Ruminococcus sp. AM23-1	2293188
AM23-10LB	PRJNA482748	SAMN09736272	QRHY00000000	Tyzzerella nexilis	29361
AM23-11	PRJNA482748	SAMN09736273	QRHX00000000	Megamonas funiformis	437897
AM23-12	PRJNA482748	SAMN09736274	QTLF00000000	Bacteroides sp. AM23-12	2292942
AM23-13	PRJNA482748	SAMN09736275	QRHW00000000	Dorea longicatena	88431
AM23-13AC	PRJNA482748	SAMN09736276	QTUL00000000	Blautia sp. AM23-13AC	2292971
AM23-14AC	PRJNA482748	SAMN09736277	QRHV00000000	Escherichia coli	562
AM23-16LB	PRJNA482748	SAMN09736278	QWVV00000000	Clostridiales bacterium AM23-16LB	2306574
AM23-17	PRJNA482748	SAMN09736279	QRHU00000000	Collinsella sp. AM23-17	2292030
AM23-18	PRJNA482748	SAMN09736280	QTLE00000000	Bacteroides sp. AM23-18	2292943
AM23-18AC	PRJNA482748	SAMN09736281	QRHT00000000	Escherichia coli	562
AM23-1LB	PRJNA482748	SAMN09736282	QUCI00000000	Ruminococcus sp. AM23-1LB	2293189
AM23-2	PRJNA482748	SAMN09736283	QUCH00000000	Coprobacillus sp. AM23-2	2293075
AM23-20	PRJNA482748	SAMN09736284	QRHS00000000	Roseburia sp. AM23-20	2292066
AM23-21AC	PRJNA482748	SAMN09736285	QVGK00000000	Subdoligranulum sp. AM23-21AC	2302961
AM23-22	PRJNA482748	SAMN09736286	QRHR00000000	Eubacterium ventriosum	39496
AM23-23	PRJNA482748	SAMN09736287	QRHQ00000000	Bacteroides plebeius	310297
AM23-23AC	PRJNA482748	SAMN09736288	QRHP00000000	Roseburia inulinivorans	360807
AM23-2LB	PRJNA482748	SAMN09736289	QVGJ00000000	Lachnospiraceae bacterium AM23-2LB	2302964
AM23-3	PRJNA482748	SAMN09736290	QRHO00000000	Coprococcus comes	410072
AM23-5	PRJNA482748	SAMN09736291	QUCG00000000	Prevotella sp. AM23-5	2292054
AM23-7AC	PRJNA482748	SAMN09736292	QRHN00000000	Dorea formicigenerans	39486
AM23-7LB	PRJNA482748	SAMN09736293	QUCF00000000	Lachnospiraceae bacterium AM23-7LB	2292904
AM23-9LB	PRJNA482748	SAMN09736294	QTUK00000000	Coprobacillus sp. AM23-9LB	2293076
AM24-1	PRJNA482748	SAMN09736295	QRHM00000000	Collinsella sp. AM24-1	2292031
AM24-4	PRJNA482748	SAMN09736296	QVHT00000000	Streptococcus gallolyticus	315405
AM25-1	PRJNA482748	SAMN09736297	QRHL00000000	Fusobacterium mortiferum	850
AM25-11LB	PRJNA482748	SAMN09736298	QVGI00000000	Lachnospiraceae bacterium AM25-11LB	2302970
AM25-14	PRJNA482748	SAMN09736299	QTLD00000000	Parabacteroides sp. AM25-14	2293120
AM25-15	PRJNA482748	SAMN09736300	QRHK00000000	Streptococcus parasanguinis	1318
AM25-15LB	PRJNA482748	SAMN09736301	QVGH00000000	Coprococcus sp. AM25-15LB	2302944
AM25-16	PRJNA482748	SAMN09736302	QRHJ00000000	Bacteroides stercoris	46506
AM25-17	PRJNA482748	SAMN09736303	QVGG00000000	Lachnospiraceae bacterium AM25-17	2302974
AM25-18LB	PRJNA482748	SAMN09736304	QRHI00000000	Fusobacterium mortiferum	850
AM25-19	PRJNA482748	SAMN09736305	QRHH00000000	[Ruminococcus] gnavus	33038
AM25-1LB	PRJNA482748	SAMN09736306	QRHG00000000	Ruminococcus lactaris	46228
AM25-20AC	PRJNA482748	SAMN09736307	QRHF00000000	Lactobacillus plantarum	1590
AM25-21AC	PRJNA482748	SAMN09736308	QRHE00000000	Mitsuokella multacida	52226
AM25-22	PRJNA482748	SAMN09736309	QVGF00000000	Lachnospiraceae bacterium AM25-22	2302971
AM25-23	PRJNA482748	SAMN09736310	QRHD00000000	Bacteroides vulgatus	821
AM25-23AC	PRJNA482748	SAMN09736311	QWGI00000000	Clostridium sp. AM25-23AC	2305240
AM25-25	PRJNA482748	SAMN09736312	QSLM00000000	Lactobacillus plantarum	1590
AM25-27	PRJNA482748	SAMN09736313	QUJY00000000	Lachnospiraceae bacterium AM25-27	2292905
AM25-3	PRJNA482748	SAMN09736314	QSLL00000000	Parabacteroides distasonis	823
AM25-30	PRJNA482748	SAMN09736315	QSLK00000000	Erysipelatoclostridium ramosum	1547
AM25-33	PRJNA482748	SAMN09736316	QSLJ00000000	Collinsella intestinalis	147207
AM25-34	PRJNA482748	SAMN09736317	QTYS00000000	Bacteroides sp. AM25-34	2292944
AM25-39	PRJNA482748	SAMN09736318	QVHF00000000	Lachnospiraceae bacterium AM25-39	2302972
AM25-40	PRJNA482748	SAMN09736319	QVHE00000000	Lachnospiraceae bacterium AM25-40	2302973
AM25-4LB	PRJNA482748	SAMN09736320	QVHD00000000	Coprococcus sp. AM25-4LB	2302945
AM25-6	PRJNA482748	SAMN09736321	QUSM00000000	Anaerofustis stercorihominis	214853
AM25-7	PRJNA482748	SAMN09736322	QSLI00000000	Streptococcus lutetiensis	150055
AM25-8	PRJNA482748	SAMN09736323	QSLH00000000	Lactobacillus salivarius	1624
AM25-9	PRJNA482748	SAMN09736324	QVIB00000000	Dorea longicatena	88431
AM26-1	PRJNA482748	SAMN09736325	QSLG00000000	Bacteroides xylanisolvens	371601
AM26-10	PRJNA482748	SAMN09736326	QSLF00000000	Parabacteroides distasonis	823
AM26-11	PRJNA482748	SAMN09736327	QTNP00000000	Bacteroides sp. AM26-11	2292945
AM26-12LB	PRJNA482748	SAMN09736328	QUJX00000000	Ruminococcus sp. AM26-12LB	2293190
AM26-13LB	PRJNA482748	SAMN09736329	QSLE00000000	Bacteroides fragilis	817
AM26-14LB	PRJNA482748	SAMN09736330	QSLD00000000	Bifidobacterium pseudocatenulatum	28026
AM26-17LB	PRJNA482748	SAMN09736331	QSLC00000000	Bacteroides thetaiotaomicron	818
AM26-1LB	PRJNA482748	SAMN09736332	QUJW00000000	Lachnospiraceae bacterium AM26-1LB	2292906
AM26-2	PRJNA482748	SAMN09736333	QTNO00000000	Bacteroides sp. AM26-2	2292946
AM26-22AC	PRJNA482748	SAMN09736334	QSLB00000000	Parabacteroides distasonis	823
AM26-26AC	PRJNA482748	SAMN09736335	QSLA00000000	Bacteroides eggerthii	28111
AM26-2AC	PRJNA482748	SAMN09736336	QSKZ00000000	Bacteroides salyersiae	291644
AM26-2LB	PRJNA482748	SAMN09736337	QSKY00000000	[Eubacterium] rectale	39491
AM26-5AC	PRJNA482748	SAMN09736338	QTYR00000000	Coprobacillus sp. AM26-5AC	2293077
AM26-6AC	PRJNA482748	SAMN09736339	QSKX00000000	Parabacteroides merdae	46503
AM26-6LB	PRJNA482748	SAMN09736340	QUSN00000000	Bacteroides caccae	47678
AM27-11	PRJNA482748	SAMN09736341	QSKW00000000	Roseburia inulinivorans	360807
AM27-11LB	PRJNA482748	SAMN09736342	QTYQ00000000	Ruminococcus sp. AM27-11LB	2293191
AM27-12LB	PRJNA482748	SAMN09736343	QTNN00000000	Coprococcus sp. AM27-12LB	2293092
AM27-13	PRJNA482748	SAMN09736344	QTNM00000000	Bacteroides sp. AM27-13	2292947
AM27-16	PRJNA482748	SAMN09736345	QUJV00000000	Ruminococcus sp. AM27-16	2293192
AM27-17	PRJNA482748	SAMN09736346	QSKV00000000	Bacteroides intestinalis	329854
AM27-18	PRJNA482748	SAMN09736347	QSKU00000000	Bacteroides stercoris	46506
AM27-1LB	PRJNA482748	SAMN09736348	QSKT00000000	Streptococcus anginosus	1328
AM27-2	PRJNA482748	SAMN09736349	QSKS00000000	Bacteroides intestinalis	329854
AM27-20	PRJNA482748	SAMN09736350	QUJU00000000	Absiella sp. AM27-20	2292277
AM27-22LB	PRJNA482748	SAMN09736351	QSKR00000000	Weissella cibaria	137591
AM27-24	PRJNA482748	SAMN09736352	QSKQ00000000	Weissella cibaria	137591
AM27-27	PRJNA482748	SAMN09736353	QTYP00000000	Ruminococcus sp. AM27-27	2293193
AM27-28	PRJNA482748	SAMN09736354	QUJT00000000	Clostridium sp. AM27-28	2293025
AM27-31LB	PRJNA482748	SAMN09736355	QUJS00000000	Clostridium sp. AM27-31LB	2293026
AM27-32	PRJNA482748	SAMN09736356	QSKP00000000	[Ruminococcus] gnavus	33038
AM27-32LB	PRJNA482748	SAMN09736357	QSKO00000000	Blautia obeum	40520
AM27-36	PRJNA482748	SAMN09736358	QUJR00000000	Butyricicoccus sp. AM27-36	2292293
AM27-36LB	PRJNA482748	SAMN09736359	QUJQ00000000	Clostridiaceae bacterium AM27-36LB	2292288
AM27-4	PRJNA482748	SAMN09736360	QSKN00000000	Streptococcus gordonii	1302
AM27-42	PRJNA482748	SAMN09736361	QTNL00000000	Parabacteroides sp. AM27-42	2293121
AM27-45	PRJNA482748	SAMN09736362	QSKM00000000	Streptococcus parasanguinis	1318
AM27-46	PRJNA482748	SAMN09736363	QSKL00000000	Bacteroides uniformis	820
AM28-1	PRJNA482748	SAMN09736364	QSKK00000000	Bacteroides vulgatus	821
AM28-10	PRJNA482748	SAMN09736365	QUJP00000000	Blautia sp. AM28-10	2292972
AM28-11LB	PRJNA482748	SAMN09736366	QSKJ00000000	Collinsella sp. AM28-11LB	2292312
AM28-13	PRJNA482748	SAMN09736367	QTYO00000000	Ruminococcus sp. AM28-13	2293194
AM28-14AC	PRJNA482748	SAMN09736368	QSKI00000000	Klebsiella pneumoniae	573
AM28-15	PRJNA482748	SAMN09736369	QSKH00000000	Bacteroides stercoris	46506
AM28-15LB	PRJNA482748	SAMN09736370	QUJO00000000	Coprobacillus sp. AM28-15LB	2293078
AM28-16AC	PRJNA482748	SAMN09736371	QSKG00000000	Escherichia coli	562
AM28-20	PRJNA482748	SAMN09736372	QTNK00000000	Streptococcus sp. AM28-20	2293246
AM28-20LB	PRJNA482748	SAMN09736373	QUJN00000000	Clostridium sp. AM28-20LB	2293027
AM28-23	PRJNA482748	SAMN09736374	QSKF00000000	Blautia obeum	40520
AM28-23LB	PRJNA482748	SAMN09736375	QUJM00000000	Ruminococcaceae bacterium AM28-23LB	2292269
AM28-25	PRJNA482748	SAMN09736376	QUJL00000000	Butyricicoccus sp. AM28-25	2292294
AM28-27	PRJNA482748	SAMN09736377	QUJK00000000	Blautia sp. AM28-27	2292973
AM28-29	PRJNA482748	SAMN09736378	QSKE00000000	Eubacterium sp. AM28-29	2292349
AM28-29LB	PRJNA482748	SAMN09736379	QTYN00000000	Ruminococcus sp. AM28-29LB	2293195
AM28-36	PRJNA482748	SAMN09736380	QTYM00000000	Blautia sp. AM28-36	2292974
AM28-39	PRJNA482748	SAMN09736381	QVFD00000000	Coprococcus catus	116085
AM28-41	PRJNA482748	SAMN09736382	QUJJ00000000	Ruminococcus sp. AM28-41	2292369
AM28-49	PRJNA482748	SAMN09736383	QSKD00000000	Bacteroides uniformis	820
AM28-6	PRJNA482748	SAMN09736384	QTNJ00000000	Bacteroides sp. AM28-6	2292948
AM28-8LB	PRJNA482748	SAMN09736385	QVHC00000000	Eubacterium sp. AM28-8LB	2302949
